Long Station Name,Short Station Name,Station Number,Sample Code,Collection Date,Analyte,CAS Reg Number,Lab Dup,Result,Rpt Limit,Units,Method,Depth,Matrix,Sample Type,Parent Sample,Description,Notes
Pacheco Pumping Plant,Pacheco PP,SL000000,SLA0613B0103,6/18/2013 9:45,Dissolved ortho-Phosphate,14265-44-2,,0.06,0.01,mg/L as P,EPA 365.1 DWR Modified [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQU NR KETTLEMAN CK-21,Check 21,KA017226,SLA0613B0102,6/18/2013 10:15,Dissolved Ammonia,7664-41-7,,<0.01,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQU NR KETTLEMAN CK-21,Check 21,KA017226,SLA0613B0102,6/18/2013 10:15,Dissolved Nitrate,14797-55-8,,1.6,0.1,mg/L,EPA 300.0 28d Hold [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQU NR KETTLEMAN CK-21,Check 21,KA017226,SLA0613B0102,6/18/2013 10:15,Dissolved Nitrate + Nitrite,NO3+NO2,,0.32,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQU NR KETTLEMAN CK-21,Check 21,KA017226,SLA0613B0102,6/18/2013 10:15,Total Phosphorus,7723-14-0,,0.08,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQU NR KETTLEMAN CK-21,Check 21,KA017226,SLA0613B0102,6/18/2013 10:15,Total Kjeldahl Nitrogen,TKN,,0.5,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQU NR KETTLEMAN CK-21,Check 21,KA017226,SLA0613B0102,6/18/2013 10:15,Dissolved ortho-Phosphate,14265-44-2,,0.05,0.01,mg/L as P,EPA 365.1 DWR Modified [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
Delta Mendota Canal @ McCabe Rd,DMC @McCabe Rd,DMC06716,SLA0613B0109,6/18/2013 12:50,Dissolved Ammonia,7664-41-7,,<0.01,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
Delta Mendota Canal @ McCabe Rd,DMC @McCabe Rd,DMC06716,SLA0613B0109,6/18/2013 12:50,Dissolved Nitrate,14797-55-8,,3.9,0.1,mg/L,EPA 300.0 28d Hold [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
Delta Mendota Canal @ McCabe Rd,DMC @McCabe Rd,DMC06716,SLA0613B0109,6/18/2013 12:50,Dissolved Nitrate + Nitrite,NO3+NO2,,0.84,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
Delta Mendota Canal @ McCabe Rd,DMC @McCabe Rd,DMC06716,SLA0613B0109,6/18/2013 12:50,Total Phosphorus,7723-14-0,,0.14,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
Delta Mendota Canal @ McCabe Rd,DMC @McCabe Rd,DMC06716,SLA0613B0109,6/18/2013 12:50,Total Kjeldahl Nitrogen,TKN,,0.6,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
Delta Mendota Canal @ McCabe Rd,DMC @McCabe Rd,DMC06716,SLA0613B0109,6/18/2013 12:50,Dissolved ortho-Phosphate,14265-44-2,,0.09,0.01,mg/L as P,EPA 365.1 DWR Modified [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
Clifton Court Intake,CLIFTON,KA000000,DA0613B0159,6/18/2013 15:05,Dissolved Ammonia,7664-41-7,,0.04,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Clifton Court Intake,CLIFTON,KA000000,DA0613B0159,6/18/2013 15:05,Dissolved Nitrate,14797-55-8,,2.2,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Clifton Court Intake,CLIFTON,KA000000,DA0613B0159,6/18/2013 15:05,Dissolved Nitrate + Nitrite,NO3+NO2,,0.54,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Clifton Court Intake,CLIFTON,KA000000,DA0613B0159,6/18/2013 15:05,Total Phosphorus,7723-14-0,,0.1,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Clifton Court Intake,CLIFTON,KA000000,DA0613B0159,6/18/2013 15:05,Total Kjeldahl Nitrogen,TKN,,0.4,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Clifton Court Intake,CLIFTON,KA000000,DA0613B0159,6/18/2013 15:05,Dissolved ortho-Phosphate,14265-44-2,,0.09,0.01,mg/L as P,EPA 365.1 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Delta P.P. Headworks at H.O. Banks PP,H.O. Banks Headworks,KA000331,DA0613B0158,6/19/2013 8:15,Dissolved Ammonia,7664-41-7,,0.04,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Delta P.P. Headworks at H.O. Banks PP,H.O. Banks Headworks,KA000331,DA0613B0158,6/19/2013 8:15,Dissolved Nitrate,14797-55-8,Y,2.2,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Delta P.P. Headworks at H.O. Banks PP,H.O. Banks Headworks,KA000331,DA0613B0158,6/19/2013 8:15,Dissolved Nitrate,14797-55-8,,2.2,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Delta P.P. Headworks at H.O. Banks PP,H.O. Banks Headworks,KA000331,DA0613B0158,6/19/2013 8:15,Dissolved Nitrate + Nitrite,NO3+NO2,,0.56,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Delta P.P. Headworks at H.O. Banks PP,H.O. Banks Headworks,KA000331,DA0613B0158,6/19/2013 8:15,Total Phosphorus,7723-14-0,,0.13,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Delta P.P. Headworks at H.O. Banks PP,H.O. Banks Headworks,KA000331,DA0613B0158,6/19/2013 8:15,Total Kjeldahl Nitrogen,TKN,,0.5,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Delta P.P. Headworks at H.O. Banks PP,H.O. Banks Headworks,KA000331,DA0613B0158,6/19/2013 8:15,Dissolved ortho-Phosphate,14265-44-2,,0.12,0.01,mg/L as P,EPA 365.1 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQU A INL TO MOJAVE SI,Check 66,KA040341,SA0613B0146,6/19/2013 9:00,Dissolved Ammonia,7664-41-7,Y,0.01,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQU A INL TO MOJAVE SI,Check 66,KA040341,SA0613B0146,6/19/2013 9:00,Dissolved Ammonia,7664-41-7,,0.02,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQU A INL TO MOJAVE SI,Check 66,KA040341,SA0613B0146,6/19/2013 9:00,Dissolved Nitrate + Nitrite,NO3+NO2,,0.18,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQU A INL TO MOJAVE SI,Check 66,KA040341,SA0613B0146,6/19/2013 9:00,Total Phosphorus,7723-14-0,,0.06,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQU A INL TO MOJAVE SI,Check 66,KA040341,SA0613B0146,6/19/2013 9:00,Total Kjeldahl Nitrogen,TKN,,0.5,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQU A INL TO MOJAVE SI,Check 66,KA040341,SA0613B0146,6/19/2013 9:00,Dissolved ortho-Phosphate,14265-44-2,,0.03,0.01,mg/L as P,EPA 365.1 DWR Modified [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Delta P.P. Headworks at H.O. Banks PP,H.O. Banks Headworks,KA000331,C0713B0220,7/10/2013 9:08,Dissolved Nitrate,14797-55-8,Y,1,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,Canal Grab,
Delta P.P. Headworks at H.O. Banks PP,H.O. Banks Headworks,KA000331,C0713B0220,7/10/2013 9:08,Dissolved Nitrate,14797-55-8,,1,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,Canal Grab,
Lake Perris Outlet,LkPerris@Outlet,PE002000,SA0713B0178,7/15/2013 8:00,Dissolved Ammonia,7664-41-7,,<0.01,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Silverwood Lk Outlet Tower (San Bernardino Tunnel),Silverwood Lk Tower,SI002000,SA0713B0179,7/15/2013 8:00,Dissolved Ammonia,7664-41-7,,<0.01,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Silverwood Lk Outlet Tower (San Bernardino Tunnel),Silverwood Lk Tower,SI002000,SA0713B0179,7/15/2013 8:00,Dissolved Nitrate + Nitrite,NO3+NO2,,<0.01,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Lake Perris Outlet,LkPerris@Outlet,PE002000,SA0713B0178,7/15/2013 8:00,Dissolved Nitrate + Nitrite,NO3+NO2,,0.01,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Silverwood Lk Outlet Tower (San Bernardino Tunnel),Silverwood Lk Tower,SI002000,SA0713B0179,7/15/2013 8:00,Dissolved Nitrate + Nitrite,NO3+NO2,Y,<0.01,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Silverwood Lk Outlet Tower (San Bernardino Tunnel),Silverwood Lk Tower,SI002000,SA0713B0179,7/15/2013 8:00,Total Phosphorus,7723-14-0,,0.05,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Lake Perris Outlet,LkPerris@Outlet,PE002000,SA0713B0178,7/15/2013 8:00,Total Phosphorus,7723-14-0,,<0.01,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Silverwood Lk Outlet Tower (San Bernardino Tunnel),Silverwood Lk Tower,SI002000,SA0713B0179,7/15/2013 8:00,Total Kjeldahl Nitrogen,TKN,,0.7,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Lake Perris Outlet,LkPerris@Outlet,PE002000,SA0713B0178,7/15/2013 8:00,Total Kjeldahl Nitrogen,TKN,,0.2,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Silverwood Lk Outlet Tower (San Bernardino Tunnel),Silverwood Lk Tower,SI002000,SA0713B0179,7/15/2013 8:00,Dissolved ortho-Phosphate,14265-44-2,Y,0.01,0.01,mg/L as P,EPA 365.1 DWR Modified [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Lake Perris Outlet,LkPerris@Outlet,PE002000,SA0713B0178,7/15/2013 8:00,Dissolved ortho-Phosphate,14265-44-2,,<0.01,0.01,mg/L as P,EPA 365.1 DWR Modified [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Silverwood Lk Outlet Tower (San Bernardino Tunnel),Silverwood Lk Tower,SI002000,SA0713B0179,7/15/2013 8:00,Dissolved ortho-Phosphate,14265-44-2,,0.01,0.01,mg/L as P,EPA 365.1 DWR Modified [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
"CA Aqueduct, Ck 13, O'Neill Outlet",CHECK 13,KA007089,SLA0713B0142,7/16/2013 9:05,Dissolved Ammonia,7664-41-7,,0.01,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
"CA Aqueduct, Ck 13, O'Neill Outlet",CHECK 13,KA007089,SLA0713B0142,7/16/2013 9:05,Dissolved Nitrate,14797-55-8,,0.8,0.1,mg/L,EPA 300.0 28d Hold [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
"CA Aqueduct, Ck 13, O'Neill Outlet",CHECK 13,KA007089,SLA0713B0142,7/16/2013 9:05,Dissolved Nitrate + Nitrite,NO3+NO2,,0.17,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
"CA Aqueduct, Ck 13, O'Neill Outlet",CHECK 13,KA007089,SLA0713B0142,7/16/2013 9:05,Total Phosphorus,7723-14-0,,0.11,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
"CA Aqueduct, Ck 13, O'Neill Outlet",CHECK 13,KA007089,SLA0713B0142,7/16/2013 9:05,Total Kjeldahl Nitrogen,TKN,,0.5,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
"CA Aqueduct, Ck 13, O'Neill Outlet",CHECK 13,KA007089,SLA0713B0142,7/16/2013 9:05,Dissolved ortho-Phosphate,14265-44-2,,0.09,0.01,mg/L as P,EPA 365.1 DWR Modified [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
Pacheco Pumping Plant,Pacheco PP,SL000000,SLA0713B0138,7/16/2013 10:30,Dissolved Ammonia,7664-41-7,,0.01,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
Pacheco Pumping Plant,Pacheco PP,SL000000,SLA0713B0138,7/16/2013 10:30,Dissolved Nitrate,14797-55-8,,0.5,0.1,mg/L,EPA 300.0 28d Hold [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
Pacheco Pumping Plant,Pacheco PP,SL000000,SLA0713B0138,7/16/2013 10:30,Dissolved Nitrate + Nitrite,NO3+NO2,,0.11,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
Pacheco Pumping Plant,Pacheco PP,SL000000,SLA0713B0138,7/16/2013 10:30,Total Phosphorus,7723-14-0,,0.08,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
Pacheco Pumping Plant,Pacheco PP,SL000000,SLA0713B0138,7/16/2013 10:30,Total Kjeldahl Nitrogen,TKN,,0.4,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
Pacheco Pumping Plant,Pacheco PP,SL000000,SLA0713B0138,7/16/2013 10:30,Dissolved ortho-Phosphate,14265-44-2,,0.06,0.01,mg/L as P,EPA 365.1 DWR Modified [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQU NR KETTLEMAN CK-21,Check 21,KA017226,SLA0713B0137,7/16/2013 10:45,Dissolved Ammonia,7664-41-7,,0.02,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQU NR KETTLEMAN CK-21,Check 21,KA017226,SLA0713B0137,7/16/2013 10:45,Dissolved Nitrate,14797-55-8,,1.4,0.1,mg/L,EPA 300.0 28d Hold [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQU NR KETTLEMAN CK-21,Check 21,KA017226,SLA0713B0137,7/16/2013 10:45,Dissolved Nitrate + Nitrite,NO3+NO2,,0.29,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQU NR KETTLEMAN CK-21,Check 21,KA017226,SLA0713B0137,7/16/2013 10:45,Total Phosphorus,7723-14-0,,0.12,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQU NR KETTLEMAN CK-21,Check 21,KA017226,SLA0713B0137,7/16/2013 10:45,Total Kjeldahl Nitrogen,TKN,,0.4,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQU NR KETTLEMAN CK-21,Check 21,KA017226,SLA0713B0137,7/16/2013 10:45,Dissolved ortho-Phosphate,14265-44-2,,0.09,0.01,mg/L as P,EPA 365.1 DWR Modified [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
Delta Mendota Canal @ McCabe Rd,DMC @McCabe Rd,DMC06716,SLA0713B0143,7/16/2013 13:00,Dissolved Ammonia,7664-41-7,,<0.01,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
Delta Mendota Canal @ McCabe Rd,DMC @McCabe Rd,DMC06716,SLA0713B0143,7/16/2013 13:00,Dissolved Ammonia,7664-41-7,Y,<0.01,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
Delta Mendota Canal @ McCabe Rd,DMC @McCabe Rd,DMC06716,SLA0713B0143,7/16/2013 13:00,Dissolved Nitrate,14797-55-8,,1.4,0.1,mg/L,EPA 300.0 28d Hold [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
Delta Mendota Canal @ McCabe Rd,DMC @McCabe Rd,DMC06716,SLA0713B0143,7/16/2013 13:00,Dissolved Nitrate + Nitrite,NO3+NO2,,0.27,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
Delta Mendota Canal @ McCabe Rd,DMC @McCabe Rd,DMC06716,SLA0713B0143,7/16/2013 13:00,Total Phosphorus,7723-14-0,,0.11,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
Delta Mendota Canal @ McCabe Rd,DMC @McCabe Rd,DMC06716,SLA0713B0143,7/16/2013 13:00,Total Phosphorus,7723-14-0,Y,0.09,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
Delta Mendota Canal @ McCabe Rd,DMC @McCabe Rd,DMC06716,SLA0713B0143,7/16/2013 13:00,Total Kjeldahl Nitrogen,TKN,,0.4,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
Delta Mendota Canal @ McCabe Rd,DMC @McCabe Rd,DMC06716,SLA0713B0143,7/16/2013 13:00,Total Kjeldahl Nitrogen,TKN,Y,0.4,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
Delta Mendota Canal @ McCabe Rd,DMC @McCabe Rd,DMC06716,SLA0713B0143,7/16/2013 13:00,Dissolved ortho-Phosphate,14265-44-2,,0.08,0.01,mg/L as P,EPA 365.1 DWR Modified [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
Clifton Court Intake,CLIFTON,KA000000,DA0713B0180,7/16/2013 15:10,Dissolved Ammonia,7664-41-7,,0.02,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Clifton Court Intake,CLIFTON,KA000000,DA0713B0180,7/16/2013 15:10,Dissolved Nitrate,14797-55-8,,1,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Clifton Court Intake,CLIFTON,KA000000,DA0713B0180,7/16/2013 15:10,Dissolved Nitrate + Nitrite,NO3+NO2,,0.18,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Clifton Court Intake,CLIFTON,KA000000,DA0713B0180,7/16/2013 15:10,Total Phosphorus,7723-14-0,Y,0.08,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Clifton Court Intake,CLIFTON,KA000000,DA0713B0180,7/16/2013 15:10,Total Phosphorus,7723-14-0,,0.09,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Clifton Court Intake,CLIFTON,KA000000,DA0713B0180,7/16/2013 15:10,Total Kjeldahl Nitrogen,TKN,Y,0.3,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Clifton Court Intake,CLIFTON,KA000000,DA0713B0180,7/16/2013 15:10,Total Kjeldahl Nitrogen,TKN,,0.3,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Clifton Court Intake,CLIFTON,KA000000,DA0713B0180,7/16/2013 15:10,Dissolved ortho-Phosphate,14265-44-2,,0.06,0.01,mg/L as P,EPA 365.1 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQU A INL TO MOJAVE SI,Check 66,KA040341,SA0713B0180,7/17/2013 8:00,Dissolved Ammonia,7664-41-7,,0.02,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQU A INL TO MOJAVE SI,Check 66,KA040341,SA0713B0180,7/17/2013 8:00,Dissolved Nitrate + Nitrite,NO3+NO2,,0.57,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQU A INL TO MOJAVE SI,Check 66,KA040341,SA0713B0180,7/17/2013 8:00,Total Phosphorus,7723-14-0,,0.18,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQU A INL TO MOJAVE SI,Check 66,KA040341,SA0713B0180,7/17/2013 8:00,Total Kjeldahl Nitrogen,TKN,,0.7,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQU A INL TO MOJAVE SI,Check 66,KA040341,SA0713B0180,7/17/2013 8:00,Dissolved ortho-Phosphate,14265-44-2,,0.1,0.01,mg/L as P,EPA 365.1 DWR Modified [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Delta P.P. Headworks at H.O. Banks PP,H.O. Banks Headworks,KA000331,DA0713B0179,7/17/2013 9:15,Dissolved Ammonia,7664-41-7,,0.04,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Delta P.P. Headworks at H.O. Banks PP,H.O. Banks Headworks,KA000331,DA0713B0179,7/17/2013 9:15,Dissolved Nitrate,14797-55-8,,0.9,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Delta P.P. Headworks at H.O. Banks PP,H.O. Banks Headworks,KA000331,DA0713B0179,7/17/2013 9:15,Dissolved Nitrate + Nitrite,NO3+NO2,,0.17,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Delta P.P. Headworks at H.O. Banks PP,H.O. Banks Headworks,KA000331,DA0713B0179,7/17/2013 9:15,Total Phosphorus,7723-14-0,,0.13,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Delta P.P. Headworks at H.O. Banks PP,H.O. Banks Headworks,KA000331,DA0713B0179,7/17/2013 9:15,Total Kjeldahl Nitrogen,TKN,,0.4,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Delta P.P. Headworks at H.O. Banks PP,H.O. Banks Headworks,KA000331,DA0713B0179,7/17/2013 9:15,Dissolved ortho-Phosphate,14265-44-2,,0.08,0.01,mg/L as P,EPA 365.1 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Delta P.P. Headworks at H.O. Banks PP,H.O. Banks Headworks,KA000331,C0713B0238,7/24/2013 9:30,Dissolved Nitrate,14797-55-8,,0.4,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,Canal Grab,
Delta P.P. Headworks at H.O. Banks PP,H.O. Banks Headworks,KA000331,C0813B0293,8/8/2013 9:00,Dissolved Nitrate,14797-55-8,,0.2,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,Canal Grab,
Lake Perris Outlet,LkPerris@Outlet,PE002000,SA0813B0202,8/20/2013 8:00,Dissolved Ammonia,7664-41-7,,<0.01,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Silverwood Lk Outlet Tower (San Bernardino Tunnel),Silverwood Lk Tower,SI002000,SA0813B0203,8/20/2013 8:00,Dissolved Ammonia,7664-41-7,,0.01,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Silverwood Lk Outlet Tower (San Bernardino Tunnel),Silverwood Lk Tower,SI002000,SA0813B0203,8/20/2013 8:00,Dissolved Nitrate,14797-55-8,,<0.1,0.1,mg/L,EPA 300.0 28d Hold [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Silverwood Lk Outlet Tower (San Bernardino Tunnel),Silverwood Lk Tower,SI002000,SA0813B0203,8/20/2013 8:00,Dissolved Nitrate,14797-55-8,Y,<0.1,0.1,mg/L,EPA 300.0 28d Hold [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Lake Perris Outlet,LkPerris@Outlet,PE002000,SA0813B0202,8/20/2013 8:00,Dissolved Nitrate,14797-55-8,,<0.1,0.1,mg/L,EPA 300.0 28d Hold [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Silverwood Lk Outlet Tower (San Bernardino Tunnel),Silverwood Lk Tower,SI002000,SA0813B0203,8/20/2013 8:00,Dissolved Nitrate + Nitrite,NO3+NO2,,0.01,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,Duplicate
Lake Perris Outlet,LkPerris@Outlet,PE002000,SA0813B0202,8/20/2013 8:00,Dissolved Nitrate + Nitrite,NO3+NO2,,<0.01,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
